94.55	198.65	139.98	159.86	116.03	115.59	182.02	182.02	107.93	189.59	134.71	165.51	123.14	122.1	176.46	178.7	121.63	176.61	132.76	168.16	153.07	152.54	119.71	174.45	149.36	149.78	149.5	149.99	148.13	160.95	165.85	165.7	168.66	157.12	162.31	159.98	164.98	173.98	174.39	176.08	176.62	168.62	177.17	169.71	178.57	171.98	173.26	211.87	212.19	211.24	221.97	228.53	231.12	230.12	235	238.98	247.11	274.35
249.5	352.99	280.3	303.11	267.67	266.46	325.84	329.74	256.69	339.22	281.54	309.25	270.23	268.15	324.35	325.2	271.91	326.75	269.82	304	279.27	283.37	263.83	318.23	286.2	287.1	286.47	285.66	287.16	105.94	118	116.34	116.67	106.08	113.14	108.63	114.35	125.3	131.35	129.2	129.79	119.72	130.79	123.37	134.98	124.67	128.79	163	167	161.35	173.77	186.26	190.35	184.64	189.66	194.19	204.16	233.4
111.34	211.78	143.37	169.12	129.64	128.7	187.99	192.06	118.21	202.74	143.3	171.63	132.06	130.07	186.88	187.14	133.93	188.79	134.26	169.23	147.65	148.05	127.5	178.44	148.91	149.64	149.84	149.2	147.23	94.975	99.068	98.576	96.877	88.695	94.284	89.276	95.67	111.03	115.76	111.85	115.36	105.63	115.55	108.97	121.08	110.93	114.86	145.49	147.69	135.57	152.33	170.79	173.09	163.49	168.64	175.97	183.09	211.3
51.257	153.49	87.686	116.92	68.737	68.606	136.01	136.01	61.936	144.92	88.382	116.84	75.444	74.884	129.18	129.58	74.924	129.87	82.681	117.96	95.802	96.239	76.658	130.04	100.32	100.49	100.88	101.26	102.88	133.35	137.91	133.21	134.53	127.92	131.79	130.86	134.82	144.99	148.6	146.56	147.29	140.29	150.15	143.63	152.87	144.91	147.35	173.3	176.33	172.86	181.93	192.88	195.79	190.99	195.79	201.47	210.66	234.11
238.06	344.23	274.44	295.65	255.11	253.92	325.44	326.33	247.69	332.13	272.99	305.09	260.81	258.5	320.4	318.64	261.09	315.73	263.58	295.86	274.67	275.86	257.7	312.28	279.59	278.9	280.02	278.7	279.42	146.88	159.37	154.26	155.15	141.72	148.96	149.35	156.44	159.85	168.46	163.51	167.16	154.88	167.18	162.03	174.2	159.49	165.75	202.91	205.19	199.97	212.47	222.46	226.76	218.96	224.97	232.77	244.14	265.14
130.78	237.69	168.57	189.02	147.85	147.85	216.07	216.73	140.52	225.62	167.92	197.89	155.4	154.63	211.43	212.94	156.76	211.71	163.38	197.66	177.32	178.22	156.38	209.98	179.86	180.49	180.85	181.13	180.48	157.17	160.75	163.81	163.97	152.33	157.74	154.53	160.7	171.34	174.54	174.37	176.3	165.14	175.73	167.4	177.12	169.37	171.63	209.43	210.66	208.87	219.43	227.58	230.24	228.18	231.94	237.54	245.6	274.14
52.618	150.53	87.918	115.47	67.621	71.098	131.5	133.59	64.779	142.87	87.724	118.51	75.997	75.173	128.59	131.42	75.644	130.51	89.818	120.34	103.9	105.39	87.261	128.46	105.27	106.75	107.32	108.29	111.49	110.08	105.23	112.09	110.28	104.15	112.25	101.3	106.78	125.62	120.2	128.56	125.42	122.4	130.21	119.66	125.73	125.46	121.69	161.13	159.23	158.05	167.57	186.9	182.44	178.06	185.07	185.68	194.2	219.19
233.16	335.26	265.14	284.92	248.21	248.5	310.14	310.93	242.61	323.73	264.95	294.18	253.74	254.29	309.17	311.85	254.61	309.6	257.91	290.63	269.54	270.3	252.61	307.05	274.74	276.03	275.3	275.17	274.95	123.13	124.02	125.2	124.41	115.92	121.92	116.52	122.14	138.11	139.02	137.92	139.73	130.09	140.79	130.84	141.69	135.4	136.03	173.38	174.68	169.68	180.99	195.97	198.01	191.2	196.67	200.44	209.52	240.49
87.665	194.24	122.24	140.2	104.57	102.72	162.22	166.35	102.95	186.31	125.22	157.1	115.04	110.97	167.42	170.33	114.2	169.2	108.35	142.12	119.05	123	118.53	188.47	137.87	134.23	140.73	140.32	143.54	177.5	172.85	187.32	180.87	171.98	180.87	170.18	178.49	192.58	194.22	196.28	194.54	188.4	198.95	187.89	199.94	192.58	192.53	235.53	236.81	235.53	250.95	261.97	261.23	258.25	263.97	288.03	299.48	325.17
107.59	206.49	142.49	166.77	121.5	122.73	183.31	187.3	118.97	201.81	147.74	174.6	132.65	135.81	186.02	189.54	134.3	187.1	153.7	181.53	165.26	169.84	150.83	206.39	173.91	175.87	181.26	184.07	191.88	194.75	164.31	189.84	181.02	186.43	191.34	168.2	171.94	203.69	179.43	197.74	189.2	194.88	205.12	179.45	189.78	198.33	182.94	234.95	223.76	231.51	241.43	247.74	231.97	243.25	246.9	256.87	265.44	287.02
148.47	256.31	186.74	203.99	164.92	165.13	228.75	229.02	160.82	242.3	185.76	215.05	172.46	170.28	227	230.03	174.27	229.23	182.81	210.85	186.62	192.96	173.73	226.8	196.1	197.13	197.09	197.09	201.09	104.18	98.358	102.67	101.09	93.52	100.25	90.944	98.2	116.47	113.53	117.58	115.95	110	121.73	107.69	119.79	114.84	112.78	150.28	149.82	145.43	157.78	174.73	173.08	167.88	172.82	180.44	190.99	221.83
122.16	220.15	153.86	178.72	133.73	134.51	192.62	198.35	135.04	213.12	160.59	188.57	146.08	148.43	199.36	202.47	148.17	201.32	167.06	195.23	177.9	181.75	165.58	213.69	186.44	188.03	189.62	192.96	196.94	105.51	77.04	97.672	90.721	94.78	99.785	79.376	82.379	118.47	96.94	112.17	104.5	109.85	120.36	95.165	104.39	112.78	98.647	147.77	139.46	140.54	149.21	167.89	154.09	159.04	162.98	166.47	172.55	198.06
239.89	343.84	280.99	307.22	257.39	257.27	326.36	326.05	252.04	334.63	277.35	307.96	265.75	263.76	320.13	322.68	265.3	320.29	277.68	308.55	293.62	293.22	264.77	319.07	292.94	292.94	292.73	292.66	291.3	106.88	107.73	108.92	109.22	99.787	105.02	101.06	106.93	117.85	120.06	120.36	121.93	112.47	123.43	113.97	124.32	116.11	117.16	154.41	155.07	153.29	165.06	175.95	176.05	173.88	179.29	182.02	191.5	218.27
178.17	282.29	229.4	249.22	202.51	204.92	264.66	266.47	190.26	274.77	218.13	251.02	207.3	205.58	262.61	262.61	207.7	262.7	228.01	254.81	249.18	250.74	213.71	263.44	243.56	242.67	241.29	241.73	242.97	120.29	115.77	118.12	120.81	110.73	117.69	113.03	119.16	134.9	132.75	134.76	133.13	125.56	138.46	126.4	137.98	130.91	131.04	172.82	170.43	168.99	174.62	202.66	199.82	189.01	196.61	204.52	215.53	242.87
64.871	165.25	96.909	124.54	82.368	81.786	145.79	147.05	75.499	155.33	98.196	129.65	86.614	87.199	142.42	143.82	88.447	143.43	96.471	126.58	107.32	109.13	92.354	139.12	110.56	112.7	113.94	113.42	115.88	118.63	115.43	123.18	122.26	115.82	120.18	112.24	116.82	134.39	130.14	132.9	133.22	125.96	136.69	124.48	136.06	130.84	129.63	171.54	170.26	168.13	177.71	197.68	196.88	189.01	193.95	199.89	210.18	235.08
121.12	221.92	153.86	182.91	136.28	136.68	202.85	204.69	128.24	210.98	154.8	183.23	141.01	139.81	197.91	199.07	141.61	196.57	156.31	186.97	171.33	171.4	150.86	193.76	172.55	173.33	173.29	173.82	175.42	90.718	84.33	89.026	87.333	84.159	88.694	80.942	85.347	101.72	98.893	102.52	101.73	94.483	105.93	92.433	103.88	100.04	98.044	136.69	135.63	133.84	142.72	159.2	157.7	152.27	158.01	159.17	169.3	193.58
123.56	227.57	152.33	175.29	136.59	138.9	195.54	195.39	131.66	217.34	153.75	186.38	143.14	141.95	198.02	201.86	142.51	197.43	146.78	177.67	154.23	156.86	145.1	202.15	164.34	164.34	165.33	166.15	165.4	140.11	143.17	146.76	148.33	137.95	145.06	139.51	147.13	155.36	160.83	159.6	162.89	150.69	162.81	153.62	165.74	155.72	158.69	200.53	201.96	197.58	209.4	223.54	226.74	219.54	224.9	235.85	246.77	275
82.141	178.04	113.53	137.47	99.151	97.192	159.4	160.55	83.654	163.93	108.52	138.53	96.857	95.868	151.53	151.56	96.433	151.42	108.31	140.94	125.2	124.68	92.704	148.3	122.03	121.54	122.58	122.75	120.21	126.68	131.36	134.47	135.18	124.86	130.02	125.44	129.74	138.99	141.46	142.98	143.9	134.96	143.86	136.21	145.16	138.85	140.1	176.19	175.67	177.03	186.89	194.99	194.27	195.28	199.22	207.24	215.89	244.11
135.46	236.55	174.41	198.09	152.3	151.34	220.61	218.9	146.4	225.61	169.53	201.22	158.6	158.12	213.5	214.3	158.51	213.51	172.04	200.54	186.41	186.01	161.16	209.96	186.32	186.63	186.8	186.64	187.09	117.66	117.36	119.9	120.61	110.75	114.88	112.37	114.46	129.73	129.83	130.25	131.07	123.25	133.69	124.77	134.49	128.49	129.01	165.79	166.78	162.13	171.29	192.34	191.2	183.26	187.72	195.12	205.71	226.85
172.15	275.43	211.61	238.14	190.98	191.23	256.96	258.27	182.5	266.06	210.1	240.28	196.8	195.83	251.92	252.89	197.17	252.16	209.54	239.57	224.44	224.66	199.8	250.75	224.78	224.86	225.54	226.61	225.92	117.29	116.18	120.05	118.95	109.79	115.27	109.99	114.92	129.49	130.36	130.94	130.81	122.81	133.27	123.29	133.44	126.49	127.33	162.89	162.35	162.35	172.78	188.28	187.67	181.96	186.22	191.98	201.76	228.49
112.23	215.74	147.65	168.55	126.82	127.49	189.66	191.35	123.87	206.34	146.62	179.46	134.22	135.67	191.57	193.1	135.83	190.53	145.81	178.93	154.49	159.13	140.2	200.72	167.73	167.53	170.11	170.6	169.37	157.58	144.29	160.23	153.98	150.2	156.85	143.5	148.91	168.73	161.23	167.52	163.79	161.66	174.12	156.74	167.33	167.2	161.47	206.42	202.63	203.12	215.22	226.88	222.6	220.92	227.26	236.17	243.85	275.51
109.37	210.55	139.28	163.04	119.69	121.22	188.53	188.88	118.01	202.74	141.52	173.53	129.93	126.78	183.69	186.08	128.74	183.53	131.87	166.64	142.55	147.67	130.57	188.25	152.8	153.17	151.4	152.57	153.83	152.74	155.92	159.39	158.8	147.34	153.59	150.91	157.16	163.31	170.31	167.4	170.82	159.43	171.34	161.98	174.45	163.7	168.47	208.77	209.97	208.34	219.67	230.2	232.58	229.8	234.76	236.94	247.07	274.97
349.02	450.06	389.28	412.44	364.83	365.87	432.52	431.93	355.36	438.49	383	413.85	369.9	369.66	425.36	426.35	370.53	425.45	380.2	414.06	397.18	396.75	368.86	422.5	396.17	395.59	396.51	395.83	396.44	80.283	83.082	84.987	86.795	74.021	80.981	78.147	83.033	91.351	95.919	94.93	96.077	85.946	97.115	88.72	99.281	90.469	93.418	128.93	129.68	128.71	138.93	145.32	147.73	145.35	150.31	153.67	160.77	191.42
138.03	243.33	166.59	196.93	151.43	150.23	220.21	220.38	145.41	231.28	169.81	201.2	158.53	156.81	215.06	217.68	163.54	218.5	158.18	191.14	165.16	170.48	152.64	198.03	169.27	170.47	169.32	167.44	172.1	107.12	114.53	113.79	113.18	102.46	106.99	104.11	109.55	125.48	129.57	127.15	128.82	120.18	131.33	122.44	134.68	126.19	128.4	166.88	166.23	159.99	171.01	193.02	196.74	182.38	186.71	206.6	215.87	247.18
173.25	271.85	203.61	226.3	188.46	188.55	250.2	251.66	183.04	263.98	207.25	238.12	195.44	194.81	249.54	251.03	196.87	251.86	200.57	232.53	208.15	214.09	200.71	245.2	220.71	220.58	221.46	220.91	220.75	144.57	140.19	147.49	145.61	140.24	145.51	138.5	142.17	159.58	158.26	160.85	159.56	153.73	164.56	152.79	162.46	158.12	157.07	197.03	196.31	190.37	205.53	227.56	227.11	215.36	220.82	233.68	244.08	275.05
147.76	246.32	202.28	222.48	177.67	171.47	233.73	236.54	165.52	241.51	190.41	223.4	179.01	181.31	232.63	236.35	179.21	232.52	207.08	241.52	238.77	234.5	190.04	247.97	224.58	228.08	234.35	237.54	242.57	138.23	111.13	127.81	125.19	119.12	127.81	111	117.33	151.08	129.7	143.2	138.26	139.54	150.67	125.92	136.29	144.77	131.23	178.09	169.41	169.82	183.05	205.92	187.98	192.87	198.42	209.26	218.88	250.8
132.9	235.51	169.43	201	150.03	151.21	217.43	219.42	145.93	227.26	173.25	202.08	158.83	159.47	213.54	214.52	158.78	213.59	177.67	211.04	197.78	197.55	159.76	218.07	198.09	193.08	195.24	196.08	196.14	147.16	137.24	144.54	146.16	139.53	145.27	136	141.03	159.92	151.62	157.39	156.3	152.9	160.89	147.61	156.25	155.97	151.47	190.74	185.71	189.37	201.25	208.86	204.72	205.14	210.27	220.94	230.13	253.34
195.93	295.4	243.59	259.95	220.34	220.13	278.28	278.17	207.15	287.48	235.52	264.23	223.27	223.14	277.44	278.17	222.11	277.1	242.77	274.3	262.39	260.64	236.06	279.15	261.09	260.6	260.68	260.73	263.42	134.81	131.18	130.73	130.65	125.53	131.22	124.13	129.98	147.17	144.75	145.68	145.6	136.78	148.26	135.62	146.88	141.72	140.69	173.87	177.02	166.28	181.11	209.08	207.26	192.94	200	205.47	213.71	242.98
95.209	199.1	136.05	160.72	115.25	113.62	180.53	181.27	106.79	187.61	132.59	162.69	119.58	119.16	174.33	175.57	119.38	174.36	134.19	163.91	150.73	149.75	118.84	170.96	147.87	147.9	147.94	148.6	146.04	157.98	162.33	163.81	165.4	155.12	159.86	157.59	162.23	171.98	172.34	173.8	174.48	166.29	174.56	167.36	176.18	169.73	171.23	209.07	210.15	208.64	218.47	226.44	228.22	227.72	232.41	235.47	244.26	270.65
94.796	198.42	133.14	153.85	108.73	110.99	175.17	180.46	105.73	189.01	133.77	162.21	119.43	120.27	173.57	176.48	119.93	174.58	134.9	165.92	147.34	150.05	127.26	180.61	153.37	153.95	154.97	156.39	159.63	140.17	126.01	140.28	138.02	132.29	137.86	125.3	130.14	149.65	141.56	149.23	146.96	142.22	152.32	136.22	146.89	146.96	140.81	185.5	181.29	182.99	192.71	204.07	199.38	201.38	205.12	209.11	218.39	245.14
124.64	227.56	153.35	169.49	134.84	134.79	192.81	208.15	137.48	219.22	159.36	186.26	149.19	145.75	199.44	205.69	151.76	206.52	150.92	182.28	151.25	159.53	152.77	204.77	167.08	169.11	170.69	170.45	172.64	161.43	152.17	166.92	163.16	156.23	162.77	151.03	154.9	174.85	171.05	178.21	175.99	169.11	181.45	164.68	176.87	175.08	169.9	216.89	218.2	214.61	226.04	245.85	243.62	241.43	246.27	250.63	261.99	290.82
254.21	351.11	293.8	316.52	271.78	271.39	333.77	334.38	265.38	341.94	286.32	321.7	277.91	276.33	331.41	331.62	278.07	333.07	290.49	320.18	306.26	306.26	281.32	326.45	303.85	303.95	303.95	303.75	303.29	127.35	125.95	133.48	131.14	122.03	127.5	122.73	127.68	141.91	141.4	142.61	142.5	137.62	145.52	137.32	144.4	140.94	140.41	177.02	173.74	177.12	185.52	191.77	190.95	191.11	195.19	196.73	201.23	234.69
107.99	210.83	146.2	170.6	122.92	122.92	190.68	192.58	120.19	202.3	145.65	175.18	132.66	133.89	187.89	187.84	133.89	188.55	155.99	167.23	160.77	161.41	134.71	198.06	162.67	163.79	166.77	168.33	170.61	103.01	90.337	92.055	89.981	87.019	92.351	79.082	84.472	109.18	100.79	105.87	102.5	99.987	108.09	93.54	102.4	103.83	97.711	131.1	129.42	127.36	137.18	164.39	158.52	141.13	147.95	180.23	188.61	210.21
89.398	193.35	133.27	154.37	111.17	113.54	176.71	174.05	100.74	180.89	126.78	154.27	114.45	112.47	167.03	167.98	113.61	167.82	119.68	152.65	138.68	135.74	103.06	160.47	133.05	132.65	130.55	129.81	124.99	128.47	142.21	139.02	141.83	126.66	133.65	136.93	142.54	144.14	155.26	149.13	154.31	139.42	148.52	147.57	157.32	142.89	152.19	183.4	188.13	186.45	193.48	193.89	202.98	199.87	203.65	212.1	221.22	245.96
173.3	272.94	206.11	233.04	189.82	189.64	250.59	251.08	181.13	262.33	205.84	236.36	194.85	192.81	248.6	248.32	193.34	248.17	196.96	235.75	211.9	212.79	192.57	240.93	216.31	215.74	216.13	216.55	213.47	132.82	141.21	138.52	138.2	130.66	136.05	134.25	139.19	143.05	149.18	147.16	150.06	139.78	150.57	143.55	154.5	143.83	148.1	183.49	187.55	180.82	192.69	211.14	212.97	209.23	214.32	215.82	221.47	260.19
50.277	154.53	91.834	111.23	68.787	68.787	129.2	135.48	62.813	147.86	91.023	120.57	75.78	77.545	131.67	134.71	78.097	132.54	95.128	126.03	109.03	111.76	89.077	141.1	113.76	114.71	117.05	118	121.59	151.34	132.44	153.54	148.81	145.5	151.32	137.46	141.45	162.05	148.51	161.09	156.43	154.65	166.85	146.44	158.05	157.76	149.95	198.56	193.35	194.84	205.26	218.02	210.07	213.19	217.21	221.45	230.97	255.53
102.95	208.18	138.62	158.29	118.95	119.25	184.77	186.87	114.61	195.68	138.93	170.09	126.68	124.84	181.8	183.27	127.01	181.96	136.55	169.09	148.22	149	131.84	182.03	151.56	153.08	153.73	153.3	156.38	137.99	139.44	149.12	148.3	136.77	143.17	138.67	144.71	150.59	153.74	155.5	156.15	147.15	157.05	148.62	158.98	150.26	152.63	194.49	194.49	195.95	204.7	213.82	213.87	213.75	218.39	221	229.99	252.45
172.41	276.93	212.76	237.99	191.07	190.61	257.41	257.71	183.34	266.84	210.26	240.62	197.42	196.29	252.46	253.11	197.55	252.55	208.76	241.27	225.01	224.9	200.97	251.93	225.52	225.99	226.17	226.1	226.27	116.79	116.69	120.12	119.51	110.08	115.32	110.95	115.61	129.99	130.47	131.16	130.71	123.42	134.11	123.7	133.67	127.11	127.35	164.72	163.61	163.61	172.87	189.33	188.47	180.57	186.75	192.2	202.18	226
166.8	277.77	176.17	188.06	170.79	169.55	225.57	222.34	167.9	262.61	199.06	216	183.86	180.9	232.47	230.83	182.34	236.67	137.85	174.35	148.53	169.42	166.2	242.03	193.09	189.77	189.77	183.85	176.02	234.66	248.71	238.59	240.58	233.53	238.05	227.77	240.26	257.8	275.34	264.18	262.11	251.02	271.47	256.41	277.81	259.1	267.69	335.53	334.21	330.49	342.14	365.37	379.64	363.09	376.93	401.79	416.28	456.62
67.853	171.8	106.02	130.74	85.069	85.467	152.75	153.08	79.92	163.64	105.43	136.27	93.423	93.508	147.87	150.11	94.034	148.95	106.35	139.34	120.49	121.75	99.903	152.35	125.76	126.22	126.37	127.52	128.44	141.07	132.66	143.38	141.54	134.25	139.49	130.76	136.23	153.6	148.31	153.14	152.05	146.5	156.73	143.2	153.14	150.9	147.8	187.56	184.8	185.95	197.67	208.14	203.43	205.5	209.78	213.72	222.71	250.29
156.55	244.08	195.13	217.84	175.57	177.22	230.32	230.54	159.47	235.24	186.32	217.05	174.08	170.59	227.26	225.16	170.7	225.47	184.32	216.69	207.71	201.91	162.12	206.4	188.31	187.2	186.34	185.7	183.47	145.39	154.22	151.38	156.26	141.87	146.62	150.91	154.28	157.06	163.08	163.11	165.28	154.56	163.08	158.75	166.05	156.76	161.79	201.48	202.23	203.82	211.11	214.36	217.78	217.1	221.83	224.97	231.8	250.1
621.14	720.99	652.2	673.87	633.62	634.55	699.6	701.19	632.65	715.01	655.25	688.36	642.94	644.62	699.52	702.88	647.35	702.13	650.05	687.27	662.38	665.85	651.81	708.14	675.24	676.59	677.67	678.86	682.47	134.61	126.22	142.19	137.44	132.96	137.52	126.11	129.78	150.85	144.67	149.62	147.81	143.83	155.27	139.02	151.21	148.51	143.53	192.7	191.39	191.75	203.24	217.37	211.76	210.56	218.19	222	230.83	260.46
156.29	260.59	193.24	217.1	174.69	172.7	239.25	238.76	162.84	246.54	189.51	217.6	177.48	175.99	233.42	231.71	177.16	231.82	187.39	215.66	201.46	200.48	174.6	224.44	199.35	198.9	198.3	197.55	196.92	124.74	141.3	134.74	138.73	125.1	131.15	131.55	137.11	140.02	150.7	143.61	149.91	135.84	146.59	141.83	153.64	141.14	147.25	178.05	181.42	179.22	189.28	196.33	204.1	201.23	206.82	210.46	217.75	242.04
142.36	249.81	192.88	210.65	165.29	163.71	233.04	232.89	157.28	238.32	183.3	212.01	170.43	168.97	226.11	225.09	171.26	225.84	181.44	215.8	202.17	199.44	164.35	218.57	195.65	194.3	193.75	193.25	192.84	135.65	144.34	142.14	143.92	129.56	135.4	136.64	143.03	147.66	155.76	151.45	156.07	143.83	151.61	149.44	157.81	146.79	153.56	185.69	187.87	186.67	196.27	200.74	208.05	202.67	208.48	211.64	220.02	250.61
91.386	187.92	128.8	156.8	109.84	109.26	175.53	175.4	102.46	186.23	129.98	158.79	117.58	116.03	172.66	172.87	117.16	172.16	128.18	162.6	144.08	144.99	118.76	172.84	145.21	145.03	145.1	145.43	146.27	128.06	124.77	128.25	127.05	120.72	126.79	119.99	126.07	140.13	139.22	142.32	142.19	134.26	143.87	132.88	143.82	138.65	138.27	175.09	174.4	173.38	183.95	194.87	194.18	190.92	197.07	199.37	208.57	241.86
121.89	215.89	165.47	188.06	145.83	143.55	201.8	202.9	130.97	211.77	159.86	188.93	146.14	146.43	199.99	204.22	146.31	201.28	169.53	200.28	191.08	187.93	157	201.78	184.41	183.87	184.14	185.95	184.42	131.07	124.34	129.41	128.53	120.24	129.52	118.12	127.56	139.53	136.59	141.93	140.48	130.33	143.72	127.92	141.73	135.51	133.73	172.03	174.5	166.76	181.91	207.9	207.52	198.49	204.62	206.36	215.65	245.09
176.08	277.61	222.9	244.87	195.17	195.55	264.37	262.48	189.92	263.3	209.89	244.65	200.46	200.86	254.47	254.43	199.38	254.35	215.83	250.67	238.91	237.72	199.37	253.59	229.3	228.74	228.29	228.33	228.5	134.07	135.16	131.74	136.85	124.79	132.43	126.93	134.17	145.55	146.71	145.07	146.99	139.8	147.11	141.2	148.23	142.64	144.48	186.82	185.3	183.12	191.39	207.12	206.22	209.35	212.07	213.92	220.5	252.87
88.543	190.99	123.05	151.3	103.75	104.77	169.46	172.48	97.154	182.14	125.05	154.05	110.94	112.75	164.3	168.69	111.34	165.49	124.14	160.81	139.5	142.72	114.29	179.59	146.05	147.7	148.6	150.46	153.39	158.06	137.68	150.09	143.09	145.25	151.74	134.77	139.61	163.95	148.31	160.88	155.4	154.8	164.22	145.75	153.61	159.03	149.36	191.67	186.22	187.95	199.22	211.17	201.07	208.32	213.5	221.36	229.11	258.2
196.08	296.98	236.34	268.88	217.31	215.61	285.12	284.02	203.08	287.66	234.06	267.35	222.11	221.69	276.95	279.22	223.89	278.84	236.93	271.38	261.12	257.56	224.59	266.87	252.41	251.81	249.6	249.36	245.12	103.06	99.277	99.028	103.61	93.846	104.66	96.287	104.26	121.52	117.32	122.06	124.14	113.89	129.42	114.16	126.72	122.17	119.9	162.61	159.36	155.91	164.81	188.67	185.96	179.43	184.66	187.23	194.33	222.79
57.184	154.93	105.37	133.03	82.391	83.534	141.61	142.52	73.412	155.09	103.83	133.19	88.664	88.391	144.21	144.35	84.803	138.43	106.97	146.44	136.11	139.93	93.351	147.63	124.08	130.31	131.87	135.79	142.87	149.9	130.75	139.5	139.67	132.24	137.78	128.52	133.78	164.73	148.21	160.67	152.76	154.71	165.36	142.79	152.67	161.84	149.63	208.49	195.58	196.81	212.92	227.41	208.61	214.62	219.16	229.94	238.44	260.59
